srp_1,7f05c45f-ba04-40b6-b628-655ecd986dd8,EG,EGP,7900.0,9085.0,1362.8,active,
srp_2,7f05c45f-ba04-40b6-b628-655ecd986dd8,SA,SAR,,1703.0,256.0,pending_pricing,Awaiting regional pricing
srp_3,7f05c45f-ba04-40b6-b628-655ecd986dd8,AE,AED,,1658.0,249.0,pending_pricing,Awaiting regional pricing
srp_4,7f05c45f-ba04-40b6-b628-655ecd986dd8,GB,GBP,,363.0,55.0,pending_pricing,Awaiting regional pricing
srp_5,7f05c45f-ba04-40b6-b628-655ecd986dd8,US,USD,,454.0,68.0,pending_pricing,Awaiting regional pricing
srp_6,rad_mri_review,EG,EGP,7300.0,8395.0,1259.3,active,
srp_7,rad_mri_review,SA,SAR,,1574.0,236.0,pending_pricing,Awaiting regional pricing
srp_8,rad_mri_review,AE,AED,,1532.0,230.0,pending_pricing,Awaiting regional pricing
srp_9,rad_mri_review,GB,GBP,,336.0,50.0,pending_pricing,Awaiting regional pricing
srp_10,rad_mri_review,US,USD,,420.0,63.0,pending_pricing,Awaiting regional pricing
srp_11,rad_cxr_review,EG,EGP,550.0,633.0,95.0,active,
srp_12,rad_cxr_review,SA,SAR,,119.0,18.0,pending_pricing,Awaiting regional pricing
srp_13,rad_cxr_review,AE,AED,,116.0,17.0,pending_pricing,Awaiting regional pricing
srp_14,rad_cxr_review,GB,GBP,,25.0,4.0,pending_pricing,Awaiting regional pricing
srp_15,rad_cxr_review,US,USD,,32.0,5.0,pending_pricing,Awaiting regional pricing
srp_16,rad_us_review,EG,EGP,1500.0,1725.0,258.8,active,
srp_17,rad_us_review,SA,SAR,,323.0,49.0,pending_pricing,Awaiting regional pricing
srp_18,rad_us_review,AE,AED,,315.0,47.0,pending_pricing,Awaiting regional pricing
srp_19,rad_us_review,GB,GBP,,69.0,10.0,pending_pricing,Awaiting regional pricing
srp_20,rad_us_review,US,USD,,86.0,13.0,pending_pricing,Awaiting regional pricing
srp_21,rad_neuro_imaging,EG,EGP,4550.0,5233.0,784.9,active,
srp_22,rad_neuro_imaging,SA,SAR,,981.0,147.0,pending_pricing,Awaiting regional pricing
srp_23,rad_neuro_imaging,AE,AED,,955.0,143.0,pending_pricing,Awaiting regional pricing
srp_24,rad_neuro_imaging,GB,GBP,,209.0,31.0,pending_pricing,Awaiting regional pricing
srp_25,rad_neuro_imaging,US,USD,,262.0,39.0,pending_pricing,Awaiting regional pricing
srp_26,rad_spine_mri,EG,EGP,8100.0,9315.0,1397.3,active,
srp_27,rad_spine_mri,SA,SAR,,1747.0,262.0,pending_pricing,Awaiting regional pricing
srp_28,rad_spine_mri,AE,AED,,1700.0,255.0,pending_pricing,Awaiting regional pricing
srp_29,rad_spine_mri,GB,GBP,,373.0,56.0,pending_pricing,Awaiting regional pricing
srp_30,rad_spine_mri,US,USD,,466.0,70.0,pending_pricing,Awaiting regional pricing
srp_31,rad_ct_mr_angio,EG,EGP,15200.0,17480.0,2622.0,active,
srp_32,rad_ct_mr_angio,SA,SAR,,3278.0,492.0,pending_pricing,Awaiting regional pricing
srp_33,rad_ct_mr_angio,AE,AED,,3190.0,479.0,pending_pricing,Awaiting regional pricing
srp_34,rad_ct_mr_angio,GB,GBP,,699.0,105.0,pending_pricing,Awaiting regional pricing
srp_35,rad_ct_mr_angio,US,USD,,874.0,131.0,pending_pricing,Awaiting regional pricing
srp_36,rad_onc_petct_staging,EG,EGP,,,,not_available,
srp_37,rad_onc_petct_staging,SA,SAR,,,,pending_pricing,Awaiting regional pricing
srp_38,rad_onc_petct_staging,AE,AED,,,,pending_pricing,Awaiting regional pricing
srp_39,rad_onc_petct_staging,GB,GBP,,,,pending_pricing,Awaiting regional pricing
srp_40,rad_onc_petct_staging,US,USD,,,,pending_pricing,Awaiting regional pricing
srp_41,rad_abd_pelvis_ct_mri,EG,EGP,7000.0,8050.0,1207.5,active,
srp_42,rad_abd_pelvis_ct_mri,SA,SAR,,1509.0,226.0,pending_pricing,Awaiting regional pricing
srp_43,rad_abd_pelvis_ct_mri,AE,AED,,1469.0,220.0,pending_pricing,Awaiting regional pricing
srp_44,rad_abd_pelvis_ct_mri,GB,GBP,,322.0,48.0,pending_pricing,Awaiting regional pricing
srp_45,rad_abd_pelvis_ct_mri,US,USD,,403.0,60.0,pending_pricing,Awaiting regional pricing
srp_46,rad_msk_imaging,EG,EGP,1600.0,1840.0,276.0,active,
srp_47,rad_msk_imaging,SA,SAR,,345.0,52.0,pending_pricing,Awaiting regional pricing
srp_48,rad_msk_imaging,AE,AED,,336.0,50.0,pending_pricing,Awaiting regional pricing
srp_49,rad_msk_imaging,GB,GBP,,74.0,11.0,pending_pricing,Awaiting regional pricing
srp_50,rad_msk_imaging,US,USD,,92.0,14.0,pending_pricing,Awaiting regional pricing
srp_51,rad_cardiac_ct,EG,EGP,6900.0,7935.0,1190.3,active,
srp_52,rad_cardiac_ct,SA,SAR,,1488.0,223.0,pending_pricing,Awaiting regional pricing
srp_53,rad_cardiac_ct,AE,AED,,1448.0,217.0,pending_pricing,Awaiting regional pricing
srp_54,rad_cardiac_ct,GB,GBP,,317.0,48.0,pending_pricing,Awaiting regional pricing
srp_55,rad_cardiac_ct,US,USD,,397.0,60.0,pending_pricing,Awaiting regional pricing
srp_56,rad_cardiac_mri,EG,EGP,7300.0,8395.0,1259.3,active,
srp_57,rad_cardiac_mri,SA,SAR,,1574.0,236.0,pending_pricing,Awaiting regional pricing
srp_58,rad_cardiac_mri,AE,AED,,1532.0,230.0,pending_pricing,Awaiting regional pricing
srp_59,rad_cardiac_mri,GB,GBP,,336.0,50.0,pending_pricing,Awaiting regional pricing
srp_60,rad_cardiac_mri,US,USD,,420.0,63.0,pending_pricing,Awaiting regional pricing
srp_61,card_ecg_12lead,EG,EGP,500.0,575.0,86.3,active,
srp_62,card_ecg_12lead,SA,SAR,,108.0,16.0,pending_pricing,Awaiting regional pricing
srp_63,card_ecg_12lead,AE,AED,,105.0,16.0,pending_pricing,Awaiting regional pricing
srp_64,card_ecg_12lead,GB,GBP,,23.0,3.0,pending_pricing,Awaiting regional pricing
srp_65,card_ecg_12lead,US,USD,,29.0,4.0,pending_pricing,Awaiting regional pricing
srp_66,card_rhythm_strip,EG,EGP,500.0,575.0,86.3,active,
srp_67,card_rhythm_strip,SA,SAR,,108.0,16.0,pending_pricing,Awaiting regional pricing
srp_68,card_rhythm_strip,AE,AED,,105.0,16.0,pending_pricing,Awaiting regional pricing
srp_69,card_rhythm_strip,GB,GBP,,23.0,3.0,pending_pricing,Awaiting regional pricing
srp_70,card_rhythm_strip,US,USD,,29.0,4.0,pending_pricing,Awaiting regional pricing
srp_71,card_echo,EG,EGP,1200.0,1380.0,207.0,active,
srp_72,card_echo,SA,SAR,,259.0,39.0,pending_pricing,Awaiting regional pricing
srp_73,card_echo,AE,AED,,252.0,38.0,pending_pricing,Awaiting regional pricing
srp_74,card_echo,GB,GBP,,55.0,8.0,pending_pricing,Awaiting regional pricing
srp_75,card_echo,US,USD,,69.0,10.0,pending_pricing,Awaiting regional pricing
srp_76,card_stress_treadmill,EG,EGP,1350.0,1553.0,232.9,active,
srp_77,card_stress_treadmill,SA,SAR,,291.0,44.0,pending_pricing,Awaiting regional pricing
srp_78,card_stress_treadmill,AE,AED,,283.0,43.0,pending_pricing,Awaiting regional pricing
srp_79,card_stress_treadmill,GB,GBP,,62.0,9.0,pending_pricing,Awaiting regional pricing
srp_80,card_stress_treadmill,US,USD,,78.0,12.0,pending_pricing,Awaiting regional pricing
srp_81,card_stress_echo,EG,EGP,1800.0,2070.0,310.5,active,
srp_82,card_stress_echo,SA,SAR,,388.0,58.0,pending_pricing,Awaiting regional pricing
srp_83,card_stress_echo,AE,AED,,378.0,57.0,pending_pricing,Awaiting regional pricing
srp_84,card_stress_echo,GB,GBP,,83.0,12.0,pending_pricing,Awaiting regional pricing
srp_85,card_stress_echo,US,USD,,104.0,16.0,pending_pricing,Awaiting regional pricing
srp_86,card_holter_24_72,EG,EGP,3000.0,3450.0,517.5,active,
srp_87,card_holter_24_72,SA,SAR,,647.0,97.0,pending_pricing,Awaiting regional pricing
srp_88,card_holter_24_72,AE,AED,,630.0,94.0,pending_pricing,Awaiting regional pricing
srp_89,card_holter_24_72,GB,GBP,,138.0,21.0,pending_pricing,Awaiting regional pricing
srp_90,card_holter_24_72,US,USD,,173.0,26.0,pending_pricing,Awaiting regional pricing
srp_91,card_event_monitor,EG,EGP,,,,not_available,
srp_92,card_event_monitor,SA,SAR,,,,pending_pricing,Awaiting regional pricing
srp_93,card_event_monitor,AE,AED,,,,pending_pricing,Awaiting regional pricing
srp_94,card_event_monitor,GB,GBP,,,,pending_pricing,Awaiting regional pricing
srp_95,card_event_monitor,US,USD,,,,pending_pricing,Awaiting regional pricing
srp_96,card_ctca,EG,EGP,6900.0,7935.0,1190.3,active,
srp_97,card_ctca,SA,SAR,,1488.0,223.0,pending_pricing,Awaiting regional pricing
srp_98,card_ctca,AE,AED,,1448.0,217.0,pending_pricing,Awaiting regional pricing
srp_99,card_ctca,GB,GBP,,317.0,48.0,pending_pricing,Awaiting regional pricing
srp_100,card_ctca,US,USD,,397.0,60.0,pending_pricing,Awaiting regional pricing
srp_101,card_calcium_score,EG,EGP,3200.0,3680.0,552.0,active,
srp_102,card_calcium_score,SA,SAR,,690.0,104.0,pending_pricing,Awaiting regional pricing
srp_103,card_calcium_score,AE,AED,,672.0,101.0,pending_pricing,Awaiting regional pricing
srp_104,card_calcium_score,GB,GBP,,147.0,22.0,pending_pricing,Awaiting regional pricing
srp_105,card_calcium_score,US,USD,,184.0,28.0,pending_pricing,Awaiting regional pricing
srp_106,card_cmr,EG,EGP,7300.0,8395.0,1259.3,active,
srp_107,card_cmr,SA,SAR,,1574.0,236.0,pending_pricing,Awaiting regional pricing
srp_108,card_cmr,AE,AED,,1532.0,230.0,pending_pricing,Awaiting regional pricing
srp_109,card_cmr,GB,GBP,,336.0,50.0,pending_pricing,Awaiting regional pricing
srp_110,card_cmr,US,USD,,420.0,63.0,pending_pricing,Awaiting regional pricing
srp_111,card_preop_clearance,EG,EGP,,,,not_available,
srp_112,card_preop_clearance,SA,SAR,,,,pending_pricing,Awaiting regional pricing
srp_113,card_preop_clearance,AE,AED,,,,pending_pricing,Awaiting regional pricing
srp_114,card_preop_clearance,GB,GBP,,,,pending_pricing,Awaiting regional pricing
srp_115,card_preop_clearance,US,USD,,,,pending_pricing,Awaiting regional pricing
srp_116,onc_petct_imaging,EG,EGP,,,,not_available,
srp_117,onc_petct_imaging,SA,SAR,,,,pending_pricing,Awaiting regional pricing
srp_118,onc_petct_imaging,AE,AED,,,,pending_pricing,Awaiting regional pricing
srp_119,onc_petct_imaging,GB,GBP,,,,pending_pricing,Awaiting regional pricing
srp_120,onc_petct_imaging,US,USD,,,,pending_pricing,Awaiting regional pricing
srp_121,onc_ct_mri_staging,EG,EGP,15200.0,17480.0,2622.0,active,
srp_122,onc_ct_mri_staging,SA,SAR,,3278.0,492.0,pending_pricing,Awaiting regional pricing
srp_123,onc_ct_mri_staging,AE,AED,,3190.0,479.0,pending_pricing,Awaiting regional pricing
srp_124,onc_ct_mri_staging,GB,GBP,,699.0,105.0,pending_pricing,Awaiting regional pricing
srp_125,onc_ct_mri_staging,US,USD,,874.0,131.0,pending_pricing,Awaiting regional pricing
srp_126,onc_histo_reports,EG,EGP,,,,external,
srp_127,onc_histo_reports,SA,SAR,,,,pending_pricing,Awaiting regional pricing
srp_128,onc_histo_reports,AE,AED,,,,pending_pricing,Awaiting regional pricing
srp_129,onc_histo_reports,GB,GBP,,,,pending_pricing,Awaiting regional pricing
srp_130,onc_histo_reports,US,USD,,,,pending_pricing,Awaiting regional pricing
srp_131,onc_cytology_reports,EG,EGP,,,,external,
srp_132,onc_cytology_reports,SA,SAR,,,,pending_pricing,Awaiting regional pricing
srp_133,onc_cytology_reports,AE,AED,,,,pending_pricing,Awaiting regional pricing
srp_134,onc_cytology_reports,GB,GBP,,,,pending_pricing,Awaiting regional pricing
srp_135,onc_cytology_reports,US,USD,,,,pending_pricing,Awaiting regional pricing
srp_136,onc_heme_onc_blood,EG,EGP,,,,external,
srp_137,onc_heme_onc_blood,SA,SAR,,,,pending_pricing,Awaiting regional pricing
srp_138,onc_heme_onc_blood,AE,AED,,,,pending_pricing,Awaiting regional pricing
srp_139,onc_heme_onc_blood,GB,GBP,,,,pending_pricing,Awaiting regional pricing
srp_140,onc_heme_onc_blood,US,USD,,,,pending_pricing,Awaiting regional pricing
srp_141,onc_bone_marrow_biopsy,EG,EGP,10000.0,11500.0,1725.0,active,
srp_142,onc_bone_marrow_biopsy,SA,SAR,,2156.0,323.0,pending_pricing,Awaiting regional pricing
srp_143,onc_bone_marrow_biopsy,AE,AED,,2099.0,315.0,pending_pricing,Awaiting regional pricing
srp_144,onc_bone_marrow_biopsy,GB,GBP,,460.0,69.0,pending_pricing,Awaiting regional pricing
srp_145,onc_bone_marrow_biopsy,US,USD,,575.0,86.0,pending_pricing,Awaiting regional pricing
srp_146,onc_tumor_markers,EG,EGP,,,,external,
srp_147,onc_tumor_markers,SA,SAR,,,,pending_pricing,Awaiting regional pricing
srp_148,onc_tumor_markers,AE,AED,,,,pending_pricing,Awaiting regional pricing
srp_149,onc_tumor_markers,GB,GBP,,,,pending_pricing,Awaiting regional pricing
srp_150,onc_tumor_markers,US,USD,,,,pending_pricing,Awaiting regional pricing
srp_151,onc_recist_response,EG,EGP,,,,not_available,
srp_152,onc_recist_response,SA,SAR,,,,pending_pricing,Awaiting regional pricing
srp_153,onc_recist_response,AE,AED,,,,pending_pricing,Awaiting regional pricing
srp_154,onc_recist_response,GB,GBP,,,,pending_pricing,Awaiting regional pricing
srp_155,onc_recist_response,US,USD,,,,pending_pricing,Awaiting regional pricing
srp_156,onc_rt_planning_scan,EG,EGP,,,,not_available,
srp_157,onc_rt_planning_scan,SA,SAR,,,,pending_pricing,Awaiting regional pricing
srp_158,onc_rt_planning_scan,AE,AED,,,,pending_pricing,Awaiting regional pricing
srp_159,onc_rt_planning_scan,GB,GBP,,,,pending_pricing,Awaiting regional pricing
srp_160,onc_rt_planning_scan,US,USD,,,,pending_pricing,Awaiting regional pricing
srp_161,neuro_brain_mri,EG,EGP,3200.0,3680.0,552.0,active,
srp_162,neuro_brain_mri,SA,SAR,,690.0,104.0,pending_pricing,Awaiting regional pricing
srp_163,neuro_brain_mri,AE,AED,,672.0,101.0,pending_pricing,Awaiting regional pricing
srp_164,neuro_brain_mri,GB,GBP,,147.0,22.0,pending_pricing,Awaiting regional pricing
srp_165,neuro_brain_mri,US,USD,,184.0,28.0,pending_pricing,Awaiting regional pricing
srp_166,neuro_brain_ct,EG,EGP,1350.0,1553.0,232.9,active,
srp_167,neuro_brain_ct,SA,SAR,,291.0,44.0,pending_pricing,Awaiting regional pricing
srp_168,neuro_brain_ct,AE,AED,,283.0,43.0,pending_pricing,Awaiting regional pricing
srp_169,neuro_brain_ct,GB,GBP,,62.0,9.0,pending_pricing,Awaiting regional pricing
srp_170,neuro_brain_ct,US,USD,,78.0,12.0,pending_pricing,Awaiting regional pricing
srp_171,neuro_spine_mri,EG,EGP,8100.0,9315.0,1397.3,active,
srp_172,neuro_spine_mri,SA,SAR,,1747.0,262.0,pending_pricing,Awaiting regional pricing
srp_173,neuro_spine_mri,AE,AED,,1700.0,255.0,pending_pricing,Awaiting regional pricing
srp_174,neuro_spine_mri,GB,GBP,,373.0,56.0,pending_pricing,Awaiting regional pricing
srp_175,neuro_spine_mri,US,USD,,466.0,70.0,pending_pricing,Awaiting regional pricing
srp_176,neuro_eeg,EG,EGP,11500.0,13225.0,1983.8,active,
srp_177,neuro_eeg,SA,SAR,,2480.0,372.0,pending_pricing,Awaiting regional pricing
srp_178,neuro_eeg,AE,AED,,2414.0,362.0,pending_pricing,Awaiting regional pricing
srp_179,neuro_eeg,GB,GBP,,529.0,79.0,pending_pricing,Awaiting regional pricing
srp_180,neuro_eeg,US,USD,,661.0,99.0,pending_pricing,Awaiting regional pricing
srp_181,neuro_emg_ncs,EG,EGP,6000.0,6900.0,1035.0,active,
srp_182,neuro_emg_ncs,SA,SAR,,1294.0,194.0,pending_pricing,Awaiting regional pricing
srp_183,neuro_emg_ncs,AE,AED,,1259.0,189.0,pending_pricing,Awaiting regional pricing
srp_184,neuro_emg_ncs,GB,GBP,,276.0,41.0,pending_pricing,Awaiting regional pricing
srp_185,neuro_emg_ncs,US,USD,,345.0,52.0,pending_pricing,Awaiting regional pricing
srp_186,neuro_cta,EG,EGP,7900.0,9085.0,1362.8,active,
srp_187,neuro_cta,SA,SAR,,1703.0,256.0,pending_pricing,Awaiting regional pricing
srp_188,neuro_cta,AE,AED,,1658.0,249.0,pending_pricing,Awaiting regional pricing
srp_189,neuro_cta,GB,GBP,,363.0,55.0,pending_pricing,Awaiting regional pricing
srp_190,neuro_cta,US,USD,,454.0,68.0,pending_pricing,Awaiting regional pricing
srp_191,neuro_mra,EG,EGP,5400.0,6210.0,931.5,active,
srp_192,neuro_mra,SA,SAR,,1164.0,175.0,pending_pricing,Awaiting regional pricing
srp_193,neuro_mra,AE,AED,,1133.0,170.0,pending_pricing,Awaiting regional pricing
srp_194,neuro_mra,GB,GBP,,248.0,37.0,pending_pricing,Awaiting regional pricing
srp_195,neuro_mra,US,USD,,311.0,47.0,pending_pricing,Awaiting regional pricing
srp_196,neuro_neurovascular,EG,EGP,,,,needs_clarification,
srp_197,neuro_neurovascular,SA,SAR,,,,pending_pricing,Awaiting regional pricing
srp_198,neuro_neurovascular,AE,AED,,,,pending_pricing,Awaiting regional pricing
srp_199,neuro_neurovascular,GB,GBP,,,,pending_pricing,Awaiting regional pricing
srp_200,neuro_neurovascular,US,USD,,,,pending_pricing,Awaiting regional pricing
srp_201,neuro_perfusion,EG,EGP,,,,needs_clarification,
srp_202,neuro_perfusion,SA,SAR,,,,pending_pricing,Awaiting regional pricing
srp_203,neuro_perfusion,AE,AED,,,,pending_pricing,Awaiting regional pricing
srp_204,neuro_perfusion,GB,GBP,,,,pending_pricing,Awaiting regional pricing
srp_205,neuro_perfusion,US,USD,,,,pending_pricing,Awaiting regional pricing
srp_206,neuro_epilepsy_imaging,EG,EGP,,,,needs_clarification,
srp_207,neuro_epilepsy_imaging,SA,SAR,,,,pending_pricing,Awaiting regional pricing
srp_208,neuro_epilepsy_imaging,AE,AED,,,,pending_pricing,Awaiting regional pricing
srp_209,neuro_epilepsy_imaging,GB,GBP,,,,pending_pricing,Awaiting regional pricing
srp_210,neuro_epilepsy_imaging,US,USD,,,,pending_pricing,Awaiting regional pricing
srp_211,neuro_stroke_imaging,EG,EGP,,,,needs_clarification,
srp_212,neuro_stroke_imaging,SA,SAR,,,,pending_pricing,Awaiting regional pricing
srp_213,neuro_stroke_imaging,AE,AED,,,,pending_pricing,Awaiting regional pricing
srp_214,neuro_stroke_imaging,GB,GBP,,,,pending_pricing,Awaiting regional pricing
srp_215,neuro_stroke_imaging,US,USD,,,,pending_pricing,Awaiting regional pricing
srp_216,lab_cbc,EG,EGP,380.0,437.0,65.5,active,
srp_217,lab_cbc,SA,SAR,,82.0,12.0,pending_pricing,Awaiting regional pricing
srp_218,lab_cbc,AE,AED,,80.0,12.0,pending_pricing,Awaiting regional pricing
srp_219,lab_cbc,GB,GBP,,17.0,3.0,pending_pricing,Awaiting regional pricing
srp_220,lab_cbc,US,USD,,22.0,3.0,pending_pricing,Awaiting regional pricing
srp_221,lab_kidney_urea,EG,EGP,180.0,207.0,31.0,active,
srp_222,lab_kidney_urea,SA,SAR,,39.0,6.0,pending_pricing,Awaiting regional pricing
srp_223,lab_kidney_urea,AE,AED,,38.0,6.0,pending_pricing,Awaiting regional pricing
srp_224,lab_kidney_urea,GB,GBP,,8.0,1.0,pending_pricing,Awaiting regional pricing
srp_225,lab_kidney_urea,US,USD,,10.0,2.0,pending_pricing,Awaiting regional pricing
srp_226,lab_kidney_creat,EG,EGP,180.0,207.0,31.0,active,
srp_227,lab_kidney_creat,SA,SAR,,39.0,6.0,pending_pricing,Awaiting regional pricing
srp_228,lab_kidney_creat,AE,AED,,38.0,6.0,pending_pricing,Awaiting regional pricing
srp_229,lab_kidney_creat,GB,GBP,,8.0,1.0,pending_pricing,Awaiting regional pricing
srp_230,lab_kidney_creat,US,USD,,10.0,2.0,pending_pricing,Awaiting regional pricing
srp_231,lab_kidney_uric_acid,EG,EGP,180.0,207.0,31.0,active,
srp_232,lab_kidney_uric_acid,SA,SAR,,39.0,6.0,pending_pricing,Awaiting regional pricing
srp_233,lab_kidney_uric_acid,AE,AED,,38.0,6.0,pending_pricing,Awaiting regional pricing
srp_234,lab_kidney_uric_acid,GB,GBP,,8.0,1.0,pending_pricing,Awaiting regional pricing
srp_235,lab_kidney_uric_acid,US,USD,,10.0,2.0,pending_pricing,Awaiting regional pricing
srp_236,lab_liver_ast,EG,EGP,180.0,207.0,31.0,active,
srp_237,lab_liver_ast,SA,SAR,,39.0,6.0,pending_pricing,Awaiting regional pricing
srp_238,lab_liver_ast,AE,AED,,38.0,6.0,pending_pricing,Awaiting regional pricing
srp_239,lab_liver_ast,GB,GBP,,8.0,1.0,pending_pricing,Awaiting regional pricing
srp_240,lab_liver_ast,US,USD,,10.0,2.0,pending_pricing,Awaiting regional pricing
srp_241,lab_liver_alt,EG,EGP,180.0,207.0,31.0,active,
srp_242,lab_liver_alt,SA,SAR,,39.0,6.0,pending_pricing,Awaiting regional pricing
srp_243,lab_liver_alt,AE,AED,,38.0,6.0,pending_pricing,Awaiting regional pricing
srp_244,lab_liver_alt,GB,GBP,,8.0,1.0,pending_pricing,Awaiting regional pricing
srp_245,lab_liver_alt,US,USD,,10.0,2.0,pending_pricing,Awaiting regional pricing
srp_246,lab_liver_ggt,EG,EGP,220.0,253.0,37.9,active,
srp_247,lab_liver_ggt,SA,SAR,,47.0,7.0,pending_pricing,Awaiting regional pricing
srp_248,lab_liver_ggt,AE,AED,,46.0,7.0,pending_pricing,Awaiting regional pricing
srp_249,lab_liver_ggt,GB,GBP,,10.0,2.0,pending_pricing,Awaiting regional pricing
srp_250,lab_liver_ggt,US,USD,,13.0,2.0,pending_pricing,Awaiting regional pricing
srp_251,lab_liver_alp,EG,EGP,190.0,219.0,32.9,active,
srp_252,lab_liver_alp,SA,SAR,,41.0,6.0,pending_pricing,Awaiting regional pricing
