specialty,service,service_code,country,currency,hospital_cost,tashkheesa_price,doctor_commission,pricing_status,notes
Cardiology,"CT Coronary Angiography",CARD_CTCA,AE,AED,,1448.0,217.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"CT Coronary Angiography",CARD_CTCA,BH,BHD,,148.8,22.3,pending_pricing,"Auto-converted from AED"
Cardiology,"CT Coronary Angiography",CARD_CTCA,EG,EGP,6900.0,7935.0,1190.3,active,
Cardiology,"CT Coronary Angiography",CARD_CTCA,GB,GBP,,317.0,48.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"CT Coronary Angiography",CARD_CTCA,KW,KWD,,121.0,18.2,pending_pricing,"Auto-converted from AED"
Cardiology,"CT Coronary Angiography",CARD_CTCA,OM,OMR,,152.7,22.9,pending_pricing,"Auto-converted from AED"
Cardiology,"CT Coronary Angiography",CARD_CTCA,QA,QAR,,1438.0,216.0,pending_pricing,"Auto-converted from AED"
Cardiology,"CT Coronary Angiography",CARD_CTCA,SA,SAR,,1488.0,223.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"CT Coronary Angiography",CARD_CTCA,US,USD,,397.0,60.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Calcium Score Review",card_calcium_score,AE,AED,,672.0,101.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Calcium Score Review",card_calcium_score,BH,BHD,,69.0,10.3,pending_pricing,"Auto-converted from AED"
Cardiology,"Calcium Score Review",card_calcium_score,EG,EGP,3200.0,3680.0,552.0,active,
Cardiology,"Calcium Score Review",card_calcium_score,GB,GBP,,147.0,22.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Calcium Score Review",card_calcium_score,KW,KWD,,56.1,8.4,pending_pricing,"Auto-converted from AED"
Cardiology,"Calcium Score Review",card_calcium_score,OM,OMR,,70.8,10.6,pending_pricing,"Auto-converted from AED"
Cardiology,"Calcium Score Review",card_calcium_score,QA,QAR,,667.0,100.0,pending_pricing,"Auto-converted from AED"
Cardiology,"Calcium Score Review",card_calcium_score,SA,SAR,,690.0,104.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Calcium Score Review",card_calcium_score,US,USD,,184.0,28.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Cardiac Catheterization Review",,,,,,,,
Cardiology,"Cardiac MRI (CMR)",CARD_CMR,AE,AED,,1532.0,230.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Cardiac MRI (CMR)",CARD_CMR,BH,BHD,,157.4,23.6,pending_pricing,"Auto-converted from AED"
Cardiology,"Cardiac MRI (CMR)",CARD_CMR,EG,EGP,7300.0,8395.0,1259.3,active,
Cardiology,"Cardiac MRI (CMR)",CARD_CMR,GB,GBP,,336.0,50.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Cardiac MRI (CMR)",CARD_CMR,KW,KWD,,128.0,19.2,pending_pricing,"Auto-converted from AED"
Cardiology,"Cardiac MRI (CMR)",CARD_CMR,OM,OMR,,161.6,24.2,pending_pricing,"Auto-converted from AED"
Cardiology,"Cardiac MRI (CMR)",CARD_CMR,QA,QAR,,1522.0,228.0,pending_pricing,"Auto-converted from AED"
Cardiology,"Cardiac MRI (CMR)",CARD_CMR,SA,SAR,,1574.0,236.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Cardiac MRI (CMR)",CARD_CMR,US,USD,,420.0,63.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"ECG Review",,,,,,,,
Cardiology,"ECG interpretation (12-lead)",CARD_ECG,AE,AED,,105.0,16.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"ECG interpretation (12-lead)",CARD_ECG,BH,BHD,,10.8,1.6,pending_pricing,"Auto-converted from AED"
Cardiology,"ECG interpretation (12-lead)",CARD_ECG,EG,EGP,500.0,575.0,86.3,active,
Cardiology,"ECG interpretation (12-lead)",CARD_ECG,GB,GBP,,23.0,3.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"ECG interpretation (12-lead)",CARD_ECG,KW,KWD,,8.8,1.3,pending_pricing,"Auto-converted from AED"
Cardiology,"ECG interpretation (12-lead)",CARD_ECG,OM,OMR,,11.1,1.7,pending_pricing,"Auto-converted from AED"
Cardiology,"ECG interpretation (12-lead)",CARD_ECG,QA,QAR,,104.0,16.0,pending_pricing,"Auto-converted from AED"
Cardiology,"ECG interpretation (12-lead)",CARD_ECG,SA,SAR,,108.0,16.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"ECG interpretation (12-lead)",CARD_ECG,US,USD,,29.0,4.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Echocardiogram (Echo)",CARD_ECHO,AE,AED,,252.0,38.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Echocardiogram (Echo)",CARD_ECHO,BH,BHD,,25.9,3.9,pending_pricing,"Auto-converted from AED"
Cardiology,"Echocardiogram (Echo)",CARD_ECHO,EG,EGP,1200.0,1380.0,207.0,active,
Cardiology,"Echocardiogram (Echo)",CARD_ECHO,GB,GBP,,55.0,8.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Echocardiogram (Echo)",CARD_ECHO,KW,KWD,,21.0,3.2,pending_pricing,"Auto-converted from AED"
Cardiology,"Echocardiogram (Echo)",CARD_ECHO,OM,OMR,,26.6,4.0,pending_pricing,"Auto-converted from AED"
Cardiology,"Echocardiogram (Echo)",CARD_ECHO,QA,QAR,,250.0,38.0,pending_pricing,"Auto-converted from AED"
Cardiology,"Echocardiogram (Echo)",CARD_ECHO,SA,SAR,,259.0,39.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Echocardiogram (Echo)",CARD_ECHO,US,USD,,69.0,10.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Echocardiogram Review",,,,,,,,
Cardiology,"Event Monitor Review",card_event_monitor,AE,AED,,,,pending_pricing,"Awaiting regional pricing"
Cardiology,"Event Monitor Review",card_event_monitor,BH,BHD,,,,pending_pricing,"Auto-converted from AED"
Cardiology,"Event Monitor Review",card_event_monitor,EG,EGP,,,,not_available,
Cardiology,"Event Monitor Review",card_event_monitor,GB,GBP,,,,pending_pricing,"Awaiting regional pricing"
Cardiology,"Event Monitor Review",card_event_monitor,KW,KWD,,,,pending_pricing,"Auto-converted from AED"
Cardiology,"Event Monitor Review",card_event_monitor,OM,OMR,,,,pending_pricing,"Auto-converted from AED"
Cardiology,"Event Monitor Review",card_event_monitor,QA,QAR,,,,pending_pricing,"Auto-converted from AED"
Cardiology,"Event Monitor Review",card_event_monitor,SA,SAR,,,,pending_pricing,"Awaiting regional pricing"
Cardiology,"Event Monitor Review",card_event_monitor,US,USD,,,,pending_pricing,"Awaiting regional pricing"
Cardiology,"Holter Monitor Review",,,,,,,,
Cardiology,"Holter monitor review (24–72 hr)",CARD_HOLTER,AE,AED,,630.0,94.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Holter monitor review (24–72 hr)",CARD_HOLTER,BH,BHD,,64.7,9.7,pending_pricing,"Auto-converted from AED"
Cardiology,"Holter monitor review (24–72 hr)",CARD_HOLTER,EG,EGP,3000.0,3450.0,517.5,active,
Cardiology,"Holter monitor review (24–72 hr)",CARD_HOLTER,GB,GBP,,138.0,21.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Holter monitor review (24–72 hr)",CARD_HOLTER,KW,KWD,,52.6,7.9,pending_pricing,"Auto-converted from AED"
Cardiology,"Holter monitor review (24–72 hr)",CARD_HOLTER,OM,OMR,,66.4,10.0,pending_pricing,"Auto-converted from AED"
Cardiology,"Holter monitor review (24–72 hr)",CARD_HOLTER,QA,QAR,,625.0,94.0,pending_pricing,"Auto-converted from AED"
Cardiology,"Holter monitor review (24–72 hr)",CARD_HOLTER,SA,SAR,,647.0,97.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Holter monitor review (24–72 hr)",CARD_HOLTER,US,USD,,173.0,26.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Pre-Op Cardiac Clearance",card_preop_clearance,AE,AED,,,,pending_pricing,"Awaiting regional pricing"
Cardiology,"Pre-Op Cardiac Clearance",card_preop_clearance,BH,BHD,,,,pending_pricing,"Auto-converted from AED"
Cardiology,"Pre-Op Cardiac Clearance",card_preop_clearance,EG,EGP,,,,not_available,
Cardiology,"Pre-Op Cardiac Clearance",card_preop_clearance,GB,GBP,,,,pending_pricing,"Awaiting regional pricing"
Cardiology,"Pre-Op Cardiac Clearance",card_preop_clearance,KW,KWD,,,,pending_pricing,"Auto-converted from AED"
Cardiology,"Pre-Op Cardiac Clearance",card_preop_clearance,OM,OMR,,,,pending_pricing,"Auto-converted from AED"
Cardiology,"Pre-Op Cardiac Clearance",card_preop_clearance,QA,QAR,,,,pending_pricing,"Auto-converted from AED"
Cardiology,"Pre-Op Cardiac Clearance",card_preop_clearance,SA,SAR,,,,pending_pricing,"Awaiting regional pricing"
Cardiology,"Pre-Op Cardiac Clearance",card_preop_clearance,US,USD,,,,pending_pricing,"Awaiting regional pricing"
Cardiology,"Rhythm strip interpretation",CARD_RHY,AE,AED,,105.0,16.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Rhythm strip interpretation",CARD_RHY,BH,BHD,,10.8,1.6,pending_pricing,"Auto-converted from AED"
Cardiology,"Rhythm strip interpretation",CARD_RHY,EG,EGP,500.0,575.0,86.3,active,
Cardiology,"Rhythm strip interpretation",CARD_RHY,GB,GBP,,23.0,3.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Rhythm strip interpretation",CARD_RHY,KW,KWD,,8.8,1.3,pending_pricing,"Auto-converted from AED"
Cardiology,"Rhythm strip interpretation",CARD_RHY,OM,OMR,,11.1,1.7,pending_pricing,"Auto-converted from AED"
Cardiology,"Rhythm strip interpretation",CARD_RHY,QA,QAR,,104.0,16.0,pending_pricing,"Auto-converted from AED"
Cardiology,"Rhythm strip interpretation",CARD_RHY,SA,SAR,,108.0,16.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Rhythm strip interpretation",CARD_RHY,US,USD,,29.0,4.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Stress Echocardiogram",CARD_STRECHO,AE,AED,,378.0,57.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Stress Echocardiogram",CARD_STRECHO,BH,BHD,,38.8,5.8,pending_pricing,"Auto-converted from AED"
Cardiology,"Stress Echocardiogram",CARD_STRECHO,EG,EGP,1800.0,2070.0,310.5,active,
Cardiology,"Stress Echocardiogram",CARD_STRECHO,GB,GBP,,83.0,12.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Stress Echocardiogram",CARD_STRECHO,KW,KWD,,31.6,4.7,pending_pricing,"Auto-converted from AED"
Cardiology,"Stress Echocardiogram",CARD_STRECHO,OM,OMR,,39.8,6.0,pending_pricing,"Auto-converted from AED"
Cardiology,"Stress Echocardiogram",CARD_STRECHO,QA,QAR,,375.0,56.0,pending_pricing,"Auto-converted from AED"
Cardiology,"Stress Echocardiogram",CARD_STRECHO,SA,SAR,,388.0,58.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Stress Echocardiogram",CARD_STRECHO,US,USD,,104.0,16.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Stress test (Treadmill)",CARD_STRESS,AE,AED,,283.0,43.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Stress test (Treadmill)",CARD_STRESS,BH,BHD,,29.1,4.4,pending_pricing,"Auto-converted from AED"
Cardiology,"Stress test (Treadmill)",CARD_STRESS,EG,EGP,1350.0,1553.0,232.9,active,
Cardiology,"Stress test (Treadmill)",CARD_STRESS,GB,GBP,,62.0,9.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Stress test (Treadmill)",CARD_STRESS,KW,KWD,,23.7,3.6,pending_pricing,"Auto-converted from AED"
Cardiology,"Stress test (Treadmill)",CARD_STRESS,OM,OMR,,29.9,4.5,pending_pricing,"Auto-converted from AED"
Cardiology,"Stress test (Treadmill)",CARD_STRESS,QA,QAR,,281.0,42.0,pending_pricing,"Auto-converted from AED"
Cardiology,"Stress test (Treadmill)",CARD_STRESS,SA,SAR,,291.0,44.0,pending_pricing,"Awaiting regional pricing"
Cardiology,"Stress test (Treadmill)",CARD_STRESS,US,USD,,78.0,12.0,pending_pricing,"Awaiting regional pricing"
Dermatology,"Dermatology Service",dermatology_service,,,,,,,
Dermatology,"Dermoscopy Image Review",,,,,,,,
Dermatology,"Skin Biopsy Review",,,,,,,,
"ENT (Ear, Nose & Throat)","Audiogram Review",,,,,,,,
"ENT (Ear, Nose & Throat)","Sinus CT Review",,,,,,,,
Endocrinology,"Hormonal Profile Review",,,,,,,,
Endocrinology,"Thyroid Panel Review",,,,,,,,
Endocrinology,"Thyroid Ultrasound Review",,,,,,,,
Gastroenterology,"Abdominal CT Review",,,,,,,,
Gastroenterology,"Abdominal Ultrasound Review",,,,,,,,
Gastroenterology,"Endoscopy Report Review",,,,,,,,
Gastroenterology,"Gastroenterology Service",gastroenterology_service,,,,,,,
"General Surgery","Post-operative Imaging Review",,,,,,,,
"General Surgery","Pre-operative Assessment Review",,,,,,,,
"Internal Medicine","Chronic Disease Management Review",,,,,,,,
"Internal Medicine","Comprehensive Blood Panel Review",,,,,,,,
"Internal Medicine","General Second Opinion",,,,,,,,
Neurology,"Brain CT",NEURO_CT,AE,AED,,283.0,43.0,pending_pricing,"Awaiting regional pricing"
Neurology,"Brain CT",NEURO_CT,BH,BHD,,29.1,4.4,pending_pricing,"Auto-converted from AED"
Neurology,"Brain CT",NEURO_CT,EG,EGP,1350.0,1553.0,232.9,active,
Neurology,"Brain CT",NEURO_CT,GB,GBP,,62.0,9.0,pending_pricing,"Awaiting regional pricing"
Neurology,"Brain CT",NEURO_CT,KW,KWD,,23.7,3.6,pending_pricing,"Auto-converted from AED"
Neurology,"Brain CT",NEURO_CT,OM,OMR,,29.9,4.5,pending_pricing,"Auto-converted from AED"
Neurology,"Brain CT",NEURO_CT,QA,QAR,,281.0,42.0,pending_pricing,"Auto-converted from AED"
Neurology,"Brain CT",NEURO_CT,SA,SAR,,291.0,44.0,pending_pricing,"Awaiting regional pricing"
Neurology,"Brain CT",NEURO_CT,US,USD,,78.0,12.0,pending_pricing,"Awaiting regional pricing"
Neurology,"Brain MRI",NEURO_MRI,AE,AED,,672.0,101.0,pending_pricing,"Awaiting regional pricing"
Neurology,"Brain MRI",NEURO_MRI,BH,BHD,,69.0,10.3,pending_pricing,"Auto-converted from AED"
Neurology,"Brain MRI",NEURO_MRI,EG,EGP,3200.0,3680.0,552.0,active,
Neurology,"Brain MRI",NEURO_MRI,GB,GBP,,147.0,22.0,pending_pricing,"Awaiting regional pricing"
Neurology,"Brain MRI",NEURO_MRI,KW,KWD,,56.1,8.4,pending_pricing,"Auto-converted from AED"
Neurology,"Brain MRI",NEURO_MRI,OM,OMR,,70.8,10.6,pending_pricing,"Auto-converted from AED"
Neurology,"Brain MRI",NEURO_MRI,QA,QAR,,667.0,100.0,pending_pricing,"Auto-converted from AED"
Neurology,"Brain MRI",NEURO_MRI,SA,SAR,,690.0,104.0,pending_pricing,"Awaiting regional pricing"
Neurology,"Brain MRI",NEURO_MRI,US,USD,,184.0,28.0,pending_pricing,"Awaiting regional pricing"
Neurology,"Brain MRI Review",,,,,,,,
Neurology,"CT angiography (CTA)",NEURO_CTA,AE,AED,,1658.0,249.0,pending_pricing,"Awaiting regional pricing"
Neurology,"CT angiography (CTA)",NEURO_CTA,BH,BHD,,170.3,25.6,pending_pricing,"Auto-converted from AED"
Neurology,"CT angiography (CTA)",NEURO_CTA,EG,EGP,7900.0,9085.0,1362.8,active,
Neurology,"CT angiography (CTA)",NEURO_CTA,GB,GBP,,363.0,55.0,pending_pricing,"Awaiting regional pricing"
Neurology,"CT angiography (CTA)",NEURO_CTA,KW,KWD,,138.5,20.8,pending_pricing,"Auto-converted from AED"
Neurology,"CT angiography (CTA)",NEURO_CTA,OM,OMR,,174.9,26.2,pending_pricing,"Auto-converted from AED"
Neurology,"CT angiography (CTA)",NEURO_CTA,QA,QAR,,1647.0,247.0,pending_pricing,"Auto-converted from AED"
Neurology,"CT angiography (CTA)",NEURO_CTA,SA,SAR,,1703.0,256.0,pending_pricing,"Awaiting regional pricing"
Neurology,"CT angiography (CTA)",NEURO_CTA,US,USD,,454.0,68.0,pending_pricing,"Awaiting regional pricing"
Neurology,"EEG Review",,,,,,,,
Neurology,"EEG interpretation",NEURO_EEG,AE,AED,,2414.0,362.0,pending_pricing,"Awaiting regional pricing"
Neurology,"EEG interpretation",NEURO_EEG,BH,BHD,,248.0,37.2,pending_pricing,"Auto-converted from AED"
Neurology,"EEG interpretation",NEURO_EEG,EG,EGP,11500.0,13225.0,1983.8,active,
Neurology,"EEG interpretation",NEURO_EEG,GB,GBP,,529.0,79.0,pending_pricing,"Awaiting regional pricing"
Neurology,"EEG interpretation",NEURO_EEG,KW,KWD,,201.7,30.3,pending_pricing,"Auto-converted from AED"
Neurology,"EEG interpretation",NEURO_EEG,OM,OMR,,254.6,38.2,pending_pricing,"Auto-converted from AED"
Neurology,"EEG interpretation",NEURO_EEG,QA,QAR,,2397.0,360.0,pending_pricing,"Auto-converted from AED"
Neurology,"EEG interpretation",NEURO_EEG,SA,SAR,,2480.0,372.0,pending_pricing,"Awaiting regional pricing"
Neurology,"EEG interpretation",NEURO_EEG,US,USD,,661.0,99.0,pending_pricing,"Awaiting regional pricing"
Neurology,"EMG & nerve conduction studies",NEURO_EMG,AE,AED,,1259.0,189.0,pending_pricing,"Awaiting regional pricing"
Neurology,"EMG & nerve conduction studies",NEURO_EMG,BH,BHD,,129.4,19.4,pending_pricing,"Auto-converted from AED"
Neurology,"EMG & nerve conduction studies",NEURO_EMG,EG,EGP,6000.0,6900.0,1035.0,active,
Neurology,"EMG & nerve conduction studies",NEURO_EMG,GB,GBP,,276.0,41.0,pending_pricing,"Awaiting regional pricing"
Neurology,"EMG & nerve conduction studies",NEURO_EMG,KW,KWD,,105.2,15.8,pending_pricing,"Auto-converted from AED"
Neurology,"EMG & nerve conduction studies",NEURO_EMG,OM,OMR,,132.8,19.9,pending_pricing,"Auto-converted from AED"
Neurology,"EMG & nerve conduction studies",NEURO_EMG,QA,QAR,,1251.0,188.0,pending_pricing,"Auto-converted from AED"
Neurology,"EMG & nerve conduction studies",NEURO_EMG,SA,SAR,,1294.0,194.0,pending_pricing,"Awaiting regional pricing"
Neurology,"EMG & nerve conduction studies",NEURO_EMG,US,USD,,345.0,52.0,pending_pricing,"Awaiting regional pricing"
Neurology,"Epilepsy-related imaging review",NEURO_EPI,AE,AED,,,,pending_pricing,"Awaiting regional pricing"
Neurology,"Epilepsy-related imaging review",NEURO_EPI,BH,BHD,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Epilepsy-related imaging review",NEURO_EPI,EG,EGP,,,,needs_clarification,
Neurology,"Epilepsy-related imaging review",NEURO_EPI,GB,GBP,,,,pending_pricing,"Awaiting regional pricing"
Neurology,"Epilepsy-related imaging review",NEURO_EPI,KW,KWD,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Epilepsy-related imaging review",NEURO_EPI,OM,OMR,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Epilepsy-related imaging review",NEURO_EPI,QA,QAR,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Epilepsy-related imaging review",NEURO_EPI,SA,SAR,,,,pending_pricing,"Awaiting regional pricing"
Neurology,"Epilepsy-related imaging review",NEURO_EPI,US,USD,,,,pending_pricing,"Awaiting regional pricing"
Neurology,"MR angiography (MRA)",NEURO_MRA,AE,AED,,1133.0,170.0,pending_pricing,"Awaiting regional pricing"
Neurology,"MR angiography (MRA)",NEURO_MRA,BH,BHD,,116.4,17.5,pending_pricing,"Auto-converted from AED"
Neurology,"MR angiography (MRA)",NEURO_MRA,EG,EGP,5400.0,6210.0,931.5,active,
Neurology,"MR angiography (MRA)",NEURO_MRA,GB,GBP,,248.0,37.0,pending_pricing,"Awaiting regional pricing"
Neurology,"MR angiography (MRA)",NEURO_MRA,KW,KWD,,94.7,14.2,pending_pricing,"Auto-converted from AED"
Neurology,"MR angiography (MRA)",NEURO_MRA,OM,OMR,,119.5,17.9,pending_pricing,"Auto-converted from AED"
Neurology,"MR angiography (MRA)",NEURO_MRA,QA,QAR,,1126.0,169.0,pending_pricing,"Auto-converted from AED"
Neurology,"MR angiography (MRA)",NEURO_MRA,SA,SAR,,1164.0,175.0,pending_pricing,"Awaiting regional pricing"
Neurology,"MR angiography (MRA)",NEURO_MRA,US,USD,,311.0,47.0,pending_pricing,"Awaiting regional pricing"
Neurology,"Nerve Conduction Study Review",,,,,,,,
Neurology,"Neurovascular Review",neuro_neurovascular,AE,AED,,,,pending_pricing,"Awaiting regional pricing"
Neurology,"Neurovascular Review",neuro_neurovascular,BH,BHD,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Neurovascular Review",neuro_neurovascular,EG,EGP,,,,needs_clarification,
Neurology,"Neurovascular Review",neuro_neurovascular,GB,GBP,,,,pending_pricing,"Awaiting regional pricing"
Neurology,"Neurovascular Review",neuro_neurovascular,KW,KWD,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Neurovascular Review",neuro_neurovascular,OM,OMR,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Neurovascular Review",neuro_neurovascular,QA,QAR,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Neurovascular Review",neuro_neurovascular,SA,SAR,,,,pending_pricing,"Awaiting regional pricing"
Neurology,"Neurovascular Review",neuro_neurovascular,US,USD,,,,pending_pricing,"Awaiting regional pricing"
Neurology,"Perfusion studies",NEURO_PERF,AE,AED,,,,pending_pricing,"Awaiting regional pricing"
Neurology,"Perfusion studies",NEURO_PERF,BH,BHD,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Perfusion studies",NEURO_PERF,EG,EGP,,,,needs_clarification,
Neurology,"Perfusion studies",NEURO_PERF,GB,GBP,,,,pending_pricing,"Awaiting regional pricing"
Neurology,"Perfusion studies",NEURO_PERF,KW,KWD,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Perfusion studies",NEURO_PERF,OM,OMR,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Perfusion studies",NEURO_PERF,QA,QAR,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Perfusion studies",NEURO_PERF,SA,SAR,,,,pending_pricing,"Awaiting regional pricing"
Neurology,"Perfusion studies",NEURO_PERF,US,USD,,,,pending_pricing,"Awaiting regional pricing"
Neurology,"Spine MRI (cervical/thoracic/lumbar)",NEURO_SPINE,AE,AED,,1700.0,255.0,pending_pricing,"Awaiting regional pricing"
Neurology,"Spine MRI (cervical/thoracic/lumbar)",NEURO_SPINE,BH,BHD,,174.7,26.2,pending_pricing,"Auto-converted from AED"
Neurology,"Spine MRI (cervical/thoracic/lumbar)",NEURO_SPINE,EG,EGP,8100.0,9315.0,1397.3,active,
Neurology,"Spine MRI (cervical/thoracic/lumbar)",NEURO_SPINE,GB,GBP,,373.0,56.0,pending_pricing,"Awaiting regional pricing"
Neurology,"Spine MRI (cervical/thoracic/lumbar)",NEURO_SPINE,KW,KWD,,142.1,21.3,pending_pricing,"Auto-converted from AED"
Neurology,"Spine MRI (cervical/thoracic/lumbar)",NEURO_SPINE,OM,OMR,,179.3,26.9,pending_pricing,"Auto-converted from AED"
Neurology,"Spine MRI (cervical/thoracic/lumbar)",NEURO_SPINE,QA,QAR,,1688.0,253.0,pending_pricing,"Auto-converted from AED"
Neurology,"Spine MRI (cervical/thoracic/lumbar)",NEURO_SPINE,SA,SAR,,1747.0,262.0,pending_pricing,"Awaiting regional pricing"
Neurology,"Spine MRI (cervical/thoracic/lumbar)",NEURO_SPINE,US,USD,,466.0,70.0,pending_pricing,"Awaiting regional pricing"
Neurology,"Stroke imaging second opinion",NEURO_STROKE,AE,AED,,,,pending_pricing,"Awaiting regional pricing"
Neurology,"Stroke imaging second opinion",NEURO_STROKE,BH,BHD,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Stroke imaging second opinion",NEURO_STROKE,EG,EGP,,,,needs_clarification,
Neurology,"Stroke imaging second opinion",NEURO_STROKE,GB,GBP,,,,pending_pricing,"Awaiting regional pricing"
Neurology,"Stroke imaging second opinion",NEURO_STROKE,KW,KWD,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Stroke imaging second opinion",NEURO_STROKE,OM,OMR,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Stroke imaging second opinion",NEURO_STROKE,QA,QAR,,,,pending_pricing,"Auto-converted from AED"
Neurology,"Stroke imaging second opinion",NEURO_STROKE,SA,SAR,,,,pending_pricing,"Awaiting regional pricing"
Neurology,"Stroke imaging second opinion",NEURO_STROKE,US,USD,,,,pending_pricing,"Awaiting regional pricing"
Oncology,"Bone marrow biopsy reports",ONC_BMB,AE,AED,,2099.0,315.0,pending_pricing,"Awaiting regional pricing"
Oncology,"Bone marrow biopsy reports",ONC_BMB,BH,BHD,,215.6,32.3,pending_pricing,"Auto-converted from AED"
Oncology,"Bone marrow biopsy reports",ONC_BMB,EG,EGP,10000.0,11500.0,1725.0,active,
