specialty,service,service_code,country,currency,hospital_cost,tashkheesa_price,doctor_commission,pricing_status,notes
Pathology,"Microbiology - Urine C&S",lab_micro_urine_cs,KW,KWD,,9.5,1.4,pending_pricing,"Auto-converted from AED"
Pathology,"Microbiology - Urine C&S",lab_micro_urine_cs,OM,OMR,,12.0,1.8,pending_pricing,"Auto-converted from AED"
Pathology,"Microbiology - Urine C&S",lab_micro_urine_cs,QA,QAR,,113.0,17.0,pending_pricing,"Auto-converted from AED"
Pathology,"Microbiology - Urine C&S",lab_micro_urine_cs,SA,SAR,,116.0,17.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Microbiology - Urine C&S",lab_micro_urine_cs,US,USD,,31.0,5.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Microbiology: Bacterial cultures",LAB_MICRO,,,,,,,
Pathology,"Microbiology: Sensitivity results",LAB_SENS,,,,,,,
Pathology,"Pap Smear",lab_pap_smear,AE,AED,,,,pending_pricing,"Awaiting regional pricing"
Pathology,"Pap Smear",lab_pap_smear,BH,BHD,,,,pending_pricing,"Auto-converted from AED"
Pathology,"Pap Smear",lab_pap_smear,EG,EGP,,,,needs_clarification,
Pathology,"Pap Smear",lab_pap_smear,GB,GBP,,,,pending_pricing,"Awaiting regional pricing"
Pathology,"Pap Smear",lab_pap_smear,KW,KWD,,,,pending_pricing,"Auto-converted from AED"
Pathology,"Pap Smear",lab_pap_smear,OM,OMR,,,,pending_pricing,"Auto-converted from AED"
Pathology,"Pap Smear",lab_pap_smear,QA,QAR,,,,pending_pricing,"Auto-converted from AED"
Pathology,"Pap Smear",lab_pap_smear,SA,SAR,,,,pending_pricing,"Awaiting regional pricing"
Pathology,"Pap Smear",lab_pap_smear,US,USD,,,,pending_pricing,"Awaiting regional pricing"
Pathology,"Sensitivity Testing",lab_sensitivity,AE,AED,,,,pending_pricing,"Awaiting regional pricing"
Pathology,"Sensitivity Testing",lab_sensitivity,BH,BHD,,,,pending_pricing,"Auto-converted from AED"
Pathology,"Sensitivity Testing",lab_sensitivity,EG,EGP,,,,needs_clarification,
Pathology,"Sensitivity Testing",lab_sensitivity,GB,GBP,,,,pending_pricing,"Awaiting regional pricing"
Pathology,"Sensitivity Testing",lab_sensitivity,KW,KWD,,,,pending_pricing,"Auto-converted from AED"
Pathology,"Sensitivity Testing",lab_sensitivity,OM,OMR,,,,pending_pricing,"Auto-converted from AED"
Pathology,"Sensitivity Testing",lab_sensitivity,QA,QAR,,,,pending_pricing,"Auto-converted from AED"
Pathology,"Sensitivity Testing",lab_sensitivity,SA,SAR,,,,pending_pricing,"Awaiting regional pricing"
Pathology,"Sensitivity Testing",lab_sensitivity,US,USD,,,,pending_pricing,"Awaiting regional pricing"
Pathology,"Stool analysis",LAB_SA,AE,AED,,36.0,5.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Stool analysis",LAB_SA,BH,BHD,,3.7,0.6,pending_pricing,"Auto-converted from AED"
Pathology,"Stool analysis",LAB_SA,EG,EGP,170.0,196.0,29.4,active,
Pathology,"Stool analysis",LAB_SA,GB,GBP,,8.0,1.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Stool analysis",LAB_SA,KW,KWD,,3.0,0.4,pending_pricing,"Auto-converted from AED"
Pathology,"Stool analysis",LAB_SA,OM,OMR,,3.8,0.6,pending_pricing,"Auto-converted from AED"
Pathology,"Stool analysis",LAB_SA,QA,QAR,,36.0,5.0,pending_pricing,"Auto-converted from AED"
Pathology,"Stool analysis",LAB_SA,SA,SAR,,37.0,6.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Stool analysis",LAB_SA,US,USD,,10.0,1.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Stool culture",LAB_SC,AE,AED,,126.0,19.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Stool culture",LAB_SC,BH,BHD,,12.9,1.9,pending_pricing,"Auto-converted from AED"
Pathology,"Stool culture",LAB_SC,EG,EGP,600.0,690.0,103.5,active,
Pathology,"Stool culture",LAB_SC,GB,GBP,,28.0,4.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Stool culture",LAB_SC,KW,KWD,,10.5,1.6,pending_pricing,"Auto-converted from AED"
Pathology,"Stool culture",LAB_SC,OM,OMR,,13.3,2.0,pending_pricing,"Auto-converted from AED"
Pathology,"Stool culture",LAB_SC,QA,QAR,,125.0,19.0,pending_pricing,"Auto-converted from AED"
Pathology,"Stool culture",LAB_SC,SA,SAR,,129.0,19.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Stool culture",LAB_SC,US,USD,,35.0,5.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Thyroid panel",LAB_THY,,,,,,,
Pathology,"Tumor Marker - AFP",lab_tumor_afp,AE,AED,,92.0,14.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - AFP",lab_tumor_afp,BH,BHD,,9.5,1.4,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - AFP",lab_tumor_afp,EG,EGP,440.0,506.0,75.9,active,
Pathology,"Tumor Marker - AFP",lab_tumor_afp,GB,GBP,,20.0,3.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - AFP",lab_tumor_afp,KW,KWD,,7.7,1.2,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - AFP",lab_tumor_afp,OM,OMR,,9.7,1.5,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - AFP",lab_tumor_afp,QA,QAR,,92.0,14.0,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - AFP",lab_tumor_afp,SA,SAR,,95.0,14.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - AFP",lab_tumor_afp,US,USD,,25.0,4.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CA 125",lab_tumor_ca125,AE,AED,,126.0,19.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CA 125",lab_tumor_ca125,BH,BHD,,12.9,1.9,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CA 125",lab_tumor_ca125,EG,EGP,600.0,690.0,103.5,active,
Pathology,"Tumor Marker - CA 125",lab_tumor_ca125,GB,GBP,,28.0,4.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CA 125",lab_tumor_ca125,KW,KWD,,10.5,1.6,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CA 125",lab_tumor_ca125,OM,OMR,,13.3,2.0,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CA 125",lab_tumor_ca125,QA,QAR,,125.0,19.0,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CA 125",lab_tumor_ca125,SA,SAR,,129.0,19.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CA 125",lab_tumor_ca125,US,USD,,35.0,5.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CA 15-3",lab_tumor_ca153,AE,AED,,126.0,19.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CA 15-3",lab_tumor_ca153,BH,BHD,,12.9,1.9,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CA 15-3",lab_tumor_ca153,EG,EGP,600.0,690.0,103.5,active,
Pathology,"Tumor Marker - CA 15-3",lab_tumor_ca153,GB,GBP,,28.0,4.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CA 15-3",lab_tumor_ca153,KW,KWD,,10.5,1.6,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CA 15-3",lab_tumor_ca153,OM,OMR,,13.3,2.0,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CA 15-3",lab_tumor_ca153,QA,QAR,,125.0,19.0,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CA 15-3",lab_tumor_ca153,SA,SAR,,129.0,19.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CA 15-3",lab_tumor_ca153,US,USD,,35.0,5.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CA 19-9",lab_tumor_ca199,AE,AED,,126.0,19.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CA 19-9",lab_tumor_ca199,BH,BHD,,12.9,1.9,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CA 19-9",lab_tumor_ca199,EG,EGP,600.0,690.0,103.5,active,
Pathology,"Tumor Marker - CA 19-9",lab_tumor_ca199,GB,GBP,,28.0,4.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CA 19-9",lab_tumor_ca199,KW,KWD,,10.5,1.6,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CA 19-9",lab_tumor_ca199,OM,OMR,,13.3,2.0,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CA 19-9",lab_tumor_ca199,QA,QAR,,125.0,19.0,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CA 19-9",lab_tumor_ca199,SA,SAR,,129.0,19.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CA 19-9",lab_tumor_ca199,US,USD,,35.0,5.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CEA",lab_tumor_cea,AE,AED,,92.0,14.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CEA",lab_tumor_cea,BH,BHD,,9.5,1.4,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CEA",lab_tumor_cea,EG,EGP,440.0,506.0,75.9,active,
Pathology,"Tumor Marker - CEA",lab_tumor_cea,GB,GBP,,20.0,3.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CEA",lab_tumor_cea,KW,KWD,,7.7,1.2,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CEA",lab_tumor_cea,OM,OMR,,9.7,1.5,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CEA",lab_tumor_cea,QA,QAR,,92.0,14.0,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - CEA",lab_tumor_cea,SA,SAR,,95.0,14.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - CEA",lab_tumor_cea,US,USD,,25.0,4.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - PSA",lab_tumor_psa,AE,AED,,97.0,14.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - PSA",lab_tumor_psa,BH,BHD,,9.9,1.5,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - PSA",lab_tumor_psa,EG,EGP,460.0,529.0,79.3,active,
Pathology,"Tumor Marker - PSA",lab_tumor_psa,GB,GBP,,21.0,3.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - PSA",lab_tumor_psa,KW,KWD,,8.1,1.2,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - PSA",lab_tumor_psa,OM,OMR,,10.2,1.5,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - PSA",lab_tumor_psa,QA,QAR,,96.0,14.0,pending_pricing,"Auto-converted from AED"
Pathology,"Tumor Marker - PSA",lab_tumor_psa,SA,SAR,,99.0,15.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker - PSA",lab_tumor_psa,US,USD,,26.0,4.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Tumor Marker Review",,,,,,,,
Pathology,"Tumor markers",LAB_TM,,,,,,,
Pathology,Urinalysis,LAB_UA,AE,AED,,34.0,5.0,pending_pricing,"Awaiting regional pricing"
Pathology,Urinalysis,LAB_UA,BH,BHD,,3.4,0.5,pending_pricing,"Auto-converted from AED"
Pathology,Urinalysis,LAB_UA,EG,EGP,160.0,184.0,27.6,active,
Pathology,Urinalysis,LAB_UA,GB,GBP,,7.0,1.0,pending_pricing,"Awaiting regional pricing"
Pathology,Urinalysis,LAB_UA,KW,KWD,,2.8,0.4,pending_pricing,"Auto-converted from AED"
Pathology,Urinalysis,LAB_UA,OM,OMR,,3.5,0.5,pending_pricing,"Auto-converted from AED"
Pathology,Urinalysis,LAB_UA,QA,QAR,,33.0,5.0,pending_pricing,"Auto-converted from AED"
Pathology,Urinalysis,LAB_UA,SA,SAR,,35.0,5.0,pending_pricing,"Awaiting regional pricing"
Pathology,Urinalysis,LAB_UA,US,USD,,9.0,1.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Urine culture",LAB_UC,AE,AED,,113.0,17.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Urine culture",LAB_UC,BH,BHD,,11.6,1.7,pending_pricing,"Auto-converted from AED"
Pathology,"Urine culture",LAB_UC,EG,EGP,540.0,621.0,93.1,active,
Pathology,"Urine culture",LAB_UC,GB,GBP,,25.0,4.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Urine culture",LAB_UC,KW,KWD,,9.5,1.4,pending_pricing,"Auto-converted from AED"
Pathology,"Urine culture",LAB_UC,OM,OMR,,12.0,1.8,pending_pricing,"Auto-converted from AED"
Pathology,"Urine culture",LAB_UC,QA,QAR,,113.0,17.0,pending_pricing,"Auto-converted from AED"
Pathology,"Urine culture",LAB_UC,SA,SAR,,116.0,17.0,pending_pricing,"Awaiting regional pricing"
Pathology,"Urine culture",LAB_UC,US,USD,,31.0,5.0,pending_pricing,"Awaiting regional pricing"
Pediatrics,"Growth & Development Review",,,,,,,,
Pediatrics,"Pediatric Blood Work Review",,,,,,,,
Pediatrics,"Pediatric X-Ray Review",,,,,,,,
Pulmonology,"Chest CT Review",,,,,,,,
Pulmonology,"Chest X-Ray Review",,,,,,,,
Pulmonology,"Pulmonary Function Test Review",,,,,,,,
Radiology,"Abdomen/Pelvis CT & MRI",RAD_ABDPEL,AE,AED,,1469.0,220.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Abdomen/Pelvis CT & MRI",RAD_ABDPEL,BH,BHD,,150.9,22.6,pending_pricing,"Auto-converted from AED"
Radiology,"Abdomen/Pelvis CT & MRI",RAD_ABDPEL,EG,EGP,7000.0,8050.0,1207.5,active,
Radiology,"Abdomen/Pelvis CT & MRI",RAD_ABDPEL,GB,GBP,,322.0,48.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Abdomen/Pelvis CT & MRI",RAD_ABDPEL,KW,KWD,,122.8,18.4,pending_pricing,"Auto-converted from AED"
Radiology,"Abdomen/Pelvis CT & MRI",RAD_ABDPEL,OM,OMR,,155.0,23.2,pending_pricing,"Auto-converted from AED"
Radiology,"Abdomen/Pelvis CT & MRI",RAD_ABDPEL,QA,QAR,,1459.0,219.0,pending_pricing,"Auto-converted from AED"
Radiology,"Abdomen/Pelvis CT & MRI",RAD_ABDPEL,SA,SAR,,1509.0,226.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Abdomen/Pelvis CT & MRI",RAD_ABDPEL,US,USD,,403.0,60.0,pending_pricing,"Awaiting regional pricing"
Radiology,"CT Scan Review",,AE,AED,,1658.0,249.0,pending_pricing,"Awaiting regional pricing"
Radiology,"CT Scan Review",,BH,BHD,,170.3,25.6,pending_pricing,"Auto-converted from AED"
Radiology,"CT Scan Review",,EG,EGP,7900.0,9085.0,1362.8,active,
Radiology,"CT Scan Review",,GB,GBP,,363.0,55.0,pending_pricing,"Awaiting regional pricing"
Radiology,"CT Scan Review",,KW,KWD,,138.5,20.8,pending_pricing,"Auto-converted from AED"
Radiology,"CT Scan Review",,OM,OMR,,174.9,26.2,pending_pricing,"Auto-converted from AED"
Radiology,"CT Scan Review",,QA,QAR,,1647.0,247.0,pending_pricing,"Auto-converted from AED"
Radiology,"CT Scan Review",,SA,SAR,,1703.0,256.0,pending_pricing,"Awaiting regional pricing"
Radiology,"CT Scan Review",,US,USD,,454.0,68.0,pending_pricing,"Awaiting regional pricing"
Radiology,"CT/MR angiography",RAD_ANGIO,AE,AED,,3190.0,479.0,pending_pricing,"Awaiting regional pricing"
Radiology,"CT/MR angiography",RAD_ANGIO,BH,BHD,,327.8,49.2,pending_pricing,"Auto-converted from AED"
Radiology,"CT/MR angiography",RAD_ANGIO,EG,EGP,15200.0,17480.0,2622.0,active,
Radiology,"CT/MR angiography",RAD_ANGIO,GB,GBP,,699.0,105.0,pending_pricing,"Awaiting regional pricing"
Radiology,"CT/MR angiography",RAD_ANGIO,KW,KWD,,266.6,40.0,pending_pricing,"Auto-converted from AED"
Radiology,"CT/MR angiography",RAD_ANGIO,OM,OMR,,336.5,50.5,pending_pricing,"Auto-converted from AED"
Radiology,"CT/MR angiography",RAD_ANGIO,QA,QAR,,3168.0,475.0,pending_pricing,"Auto-converted from AED"
Radiology,"CT/MR angiography",RAD_ANGIO,SA,SAR,,3278.0,492.0,pending_pricing,"Awaiting regional pricing"
Radiology,"CT/MR angiography",RAD_ANGIO,US,USD,,874.0,131.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Cardiac CT",RAD_CCT,AE,AED,,1448.0,217.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Cardiac CT",RAD_CCT,BH,BHD,,148.8,22.3,pending_pricing,"Auto-converted from AED"
Radiology,"Cardiac CT",RAD_CCT,EG,EGP,6900.0,7935.0,1190.3,active,
Radiology,"Cardiac CT",RAD_CCT,GB,GBP,,317.0,48.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Cardiac CT",RAD_CCT,KW,KWD,,121.0,18.2,pending_pricing,"Auto-converted from AED"
Radiology,"Cardiac CT",RAD_CCT,OM,OMR,,152.7,22.9,pending_pricing,"Auto-converted from AED"
Radiology,"Cardiac CT",RAD_CCT,QA,QAR,,1438.0,216.0,pending_pricing,"Auto-converted from AED"
Radiology,"Cardiac CT",RAD_CCT,SA,SAR,,1488.0,223.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Cardiac CT",RAD_CCT,US,USD,,397.0,60.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Cardiac MRI",RAD_CMR,AE,AED,,1532.0,230.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Cardiac MRI",RAD_CMR,BH,BHD,,157.4,23.6,pending_pricing,"Auto-converted from AED"
Radiology,"Cardiac MRI",RAD_CMR,EG,EGP,7300.0,8395.0,1259.3,active,
Radiology,"Cardiac MRI",RAD_CMR,GB,GBP,,336.0,50.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Cardiac MRI",RAD_CMR,KW,KWD,,128.0,19.2,pending_pricing,"Auto-converted from AED"
Radiology,"Cardiac MRI",RAD_CMR,OM,OMR,,161.6,24.2,pending_pricing,"Auto-converted from AED"
Radiology,"Cardiac MRI",RAD_CMR,QA,QAR,,1522.0,228.0,pending_pricing,"Auto-converted from AED"
Radiology,"Cardiac MRI",RAD_CMR,SA,SAR,,1574.0,236.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Cardiac MRI",RAD_CMR,US,USD,,420.0,63.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Chest X-ray review",RAD_CXR,AE,AED,,116.0,17.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Chest X-ray review",RAD_CXR,BH,BHD,,11.9,1.8,pending_pricing,"Auto-converted from AED"
Radiology,"Chest X-ray review",RAD_CXR,EG,EGP,550.0,633.0,95.0,active,
Radiology,"Chest X-ray review",RAD_CXR,GB,GBP,,25.0,4.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Chest X-ray review",RAD_CXR,KW,KWD,,9.7,1.4,pending_pricing,"Auto-converted from AED"
Radiology,"Chest X-ray review",RAD_CXR,OM,OMR,,12.2,1.8,pending_pricing,"Auto-converted from AED"
Radiology,"Chest X-ray review",RAD_CXR,QA,QAR,,115.0,17.0,pending_pricing,"Auto-converted from AED"
Radiology,"Chest X-ray review",RAD_CXR,SA,SAR,,119.0,18.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Chest X-ray review",RAD_CXR,US,USD,,32.0,5.0,pending_pricing,"Awaiting regional pricing"
Radiology,"MRI Review",,,,,,,,
Radiology,"MRI Scan review",RAD_MRI,AE,AED,,1532.0,230.0,pending_pricing,"Awaiting regional pricing"
Radiology,"MRI Scan review",RAD_MRI,BH,BHD,,157.4,23.6,pending_pricing,"Auto-converted from AED"
Radiology,"MRI Scan review",RAD_MRI,EG,EGP,7300.0,8395.0,1259.3,active,
Radiology,"MRI Scan review",RAD_MRI,GB,GBP,,336.0,50.0,pending_pricing,"Awaiting regional pricing"
Radiology,"MRI Scan review",RAD_MRI,KW,KWD,,128.0,19.2,pending_pricing,"Auto-converted from AED"
Radiology,"MRI Scan review",RAD_MRI,OM,OMR,,161.6,24.2,pending_pricing,"Auto-converted from AED"
Radiology,"MRI Scan review",RAD_MRI,QA,QAR,,1522.0,228.0,pending_pricing,"Auto-converted from AED"
Radiology,"MRI Scan review",RAD_MRI,SA,SAR,,1574.0,236.0,pending_pricing,"Awaiting regional pricing"
Radiology,"MRI Scan review",RAD_MRI,US,USD,,420.0,63.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Mammogram Review",,,,,,,,
Radiology,"Musculoskeletal imaging",RAD_MSK,AE,AED,,336.0,50.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Musculoskeletal imaging",RAD_MSK,BH,BHD,,34.5,5.2,pending_pricing,"Auto-converted from AED"
Radiology,"Musculoskeletal imaging",RAD_MSK,EG,EGP,1600.0,1840.0,276.0,active,
Radiology,"Musculoskeletal imaging",RAD_MSK,GB,GBP,,74.0,11.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Musculoskeletal imaging",RAD_MSK,KW,KWD,,28.1,4.2,pending_pricing,"Auto-converted from AED"
Radiology,"Musculoskeletal imaging",RAD_MSK,OM,OMR,,35.4,5.3,pending_pricing,"Auto-converted from AED"
Radiology,"Musculoskeletal imaging",RAD_MSK,QA,QAR,,333.0,50.0,pending_pricing,"Auto-converted from AED"
Radiology,"Musculoskeletal imaging",RAD_MSK,SA,SAR,,345.0,52.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Musculoskeletal imaging",RAD_MSK,US,USD,,92.0,14.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Neuro-imaging (brain CT/MRI)",RAD_NEURO,AE,AED,,955.0,143.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Neuro-imaging (brain CT/MRI)",RAD_NEURO,BH,BHD,,98.1,14.7,pending_pricing,"Auto-converted from AED"
Radiology,"Neuro-imaging (brain CT/MRI)",RAD_NEURO,EG,EGP,4550.0,5233.0,784.9,active,
Radiology,"Neuro-imaging (brain CT/MRI)",RAD_NEURO,GB,GBP,,209.0,31.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Neuro-imaging (brain CT/MRI)",RAD_NEURO,KW,KWD,,79.8,12.0,pending_pricing,"Auto-converted from AED"
Radiology,"Neuro-imaging (brain CT/MRI)",RAD_NEURO,OM,OMR,,100.7,15.1,pending_pricing,"Auto-converted from AED"
Radiology,"Neuro-imaging (brain CT/MRI)",RAD_NEURO,QA,QAR,,948.0,142.0,pending_pricing,"Auto-converted from AED"
Radiology,"Neuro-imaging (brain CT/MRI)",RAD_NEURO,SA,SAR,,981.0,147.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Neuro-imaging (brain CT/MRI)",RAD_NEURO,US,USD,,262.0,39.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Oncology imaging (PET-CT, staging)",RAD_PETCT,AE,AED,,,,pending_pricing,"Awaiting regional pricing"
Radiology,"Oncology imaging (PET-CT, staging)",RAD_PETCT,BH,BHD,,,,pending_pricing,"Auto-converted from AED"
Radiology,"Oncology imaging (PET-CT, staging)",RAD_PETCT,EG,EGP,,,,not_available,
Radiology,"Oncology imaging (PET-CT, staging)",RAD_PETCT,GB,GBP,,,,pending_pricing,"Awaiting regional pricing"
Radiology,"Oncology imaging (PET-CT, staging)",RAD_PETCT,KW,KWD,,,,pending_pricing,"Auto-converted from AED"
Radiology,"Oncology imaging (PET-CT, staging)",RAD_PETCT,OM,OMR,,,,pending_pricing,"Auto-converted from AED"
Radiology,"Oncology imaging (PET-CT, staging)",RAD_PETCT,QA,QAR,,,,pending_pricing,"Auto-converted from AED"
Radiology,"Oncology imaging (PET-CT, staging)",RAD_PETCT,SA,SAR,,,,pending_pricing,"Awaiting regional pricing"
Radiology,"Oncology imaging (PET-CT, staging)",RAD_PETCT,US,USD,,,,pending_pricing,"Awaiting regional pricing"
Radiology,"Spine MRI",RAD_SPINE,AE,AED,,1700.0,255.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Spine MRI",RAD_SPINE,BH,BHD,,174.7,26.2,pending_pricing,"Auto-converted from AED"
Radiology,"Spine MRI",RAD_SPINE,EG,EGP,8100.0,9315.0,1397.3,active,
Radiology,"Spine MRI",RAD_SPINE,GB,GBP,,373.0,56.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Spine MRI",RAD_SPINE,KW,KWD,,142.1,21.3,pending_pricing,"Auto-converted from AED"
Radiology,"Spine MRI",RAD_SPINE,OM,OMR,,179.3,26.9,pending_pricing,"Auto-converted from AED"
Radiology,"Spine MRI",RAD_SPINE,QA,QAR,,1688.0,253.0,pending_pricing,"Auto-converted from AED"
Radiology,"Spine MRI",RAD_SPINE,SA,SAR,,1747.0,262.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Spine MRI",RAD_SPINE,US,USD,,466.0,70.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Ultrasound (image review)",RAD_US,AE,AED,,315.0,47.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Ultrasound (image review)",RAD_US,BH,BHD,,32.3,4.9,pending_pricing,"Auto-converted from AED"
Radiology,"Ultrasound (image review)",RAD_US,EG,EGP,1500.0,1725.0,258.8,active,
Radiology,"Ultrasound (image review)",RAD_US,GB,GBP,,69.0,10.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Ultrasound (image review)",RAD_US,KW,KWD,,26.3,3.9,pending_pricing,"Auto-converted from AED"
Radiology,"Ultrasound (image review)",RAD_US,OM,OMR,,33.2,5.0,pending_pricing,"Auto-converted from AED"
Radiology,"Ultrasound (image review)",RAD_US,QA,QAR,,313.0,47.0,pending_pricing,"Auto-converted from AED"
Radiology,"Ultrasound (image review)",RAD_US,SA,SAR,,323.0,49.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Ultrasound (image review)",RAD_US,US,USD,,86.0,13.0,pending_pricing,"Awaiting regional pricing"
Radiology,"Ultrasound Review",,,,,,,,
Radiology,"X-Ray Review",,,,,,,,
Urology,"Kidney Ultrasound Review",,,,,,,,
Urology,"PSA / Prostate Review",,,,,,,,
Urology,"Urinalysis Review",,,,,,,,
